,interest_level,latitude,longitude,bathrooms,bedrooms,price,num_photos,num_features,num_description_words,created_year,created_month,created_day
34685,low,40.7316,-73.9839,1.0,2,3250,12,0,75,2016,6,27
34687,low,40.7563,-73.9678,1.0,2,2900,1,0,43,2016,6,21
3469,low,40.7601,-73.9901,1.0,1,2600,5,11,83,2016,6,1
34691,medium,40.796,-73.9742,1.0,1,3300,3,9,312,2016,6,4
34693,low,40.7702,-73.9494,1.0,2,2525,5,1,119,2016,6,21
34695,low,40.7399,-74.0036,1.0,0,2500,3,5,54,2016,6,15
34696,low,40.5856,-73.9336,1.0,1,1575,0,4,1,2016,6,17
34699,medium,40.7192,-73.8452,1.0,0,1600,8,0,36,2016,6,21
34702,low,40.7792,-73.9514,1.0,2,2999,8,5,57,2016,6,11
34705,medium,40.6722,-73.9552,1.0,1,1850,3,0,42,2016,6,8
34706,low,40.7788,-73.9494,1.0,0,2150,6,1,35,2016,6,9
34708,low,40.7561,-73.9217,1.0,1,1800,12,0,58,2016,6,27
34709,low,40.7635,-73.9848,1.0,0,2695,3,1,81,2016,6,10
3471,high,40.7656,-73.8227,1.0,1,1600,11,7,136,2016,6,15
34710,low,40.7067,-74.0072,1.0,2,4650,4,5,39,2016,6,12
34712,medium,40.6355,-73.9733,2.0,2,2200,4,2,41,2016,6,29
34714,low,40.7937,-73.9761,2.0,3,4900,7,7,123,2016,6,27
34715,low,40.7494,-73.9875,2.0,3,5000,8,13,92,2016,6,21
34718,low,40.7377,-73.9831,1.0,2,3995,7,5,68,2016,6,4
34719,low,40.7222,-73.9824,2.0,3,4600,6,8,83,2016,6,7
3472,low,40.7352,-73.9832,1.0,3,5200,5,4,68,2016,6,2
34722,low,40.7918,-73.9726,1.0,2,4100,0,6,1,2016,6,18
34729,low,40.8006,-73.9517,1.0,2,2400,7,7,217,2016,6,21
3473,low,40.7961,-73.9621,1.0,1,2250,5,2,28,2016,6,7
34730,medium,40.7677,-73.9929,1.0,0,2979,6,8,59,2016,6,15
34731,high,40.7098,-74.0091,1.0,0,2000,3,1,44,2016,6,12
34732,low,40.7067,-74.0072,1.0,1,3450,7,4,34,2016,6,25
34733,medium,40.7193,-73.9851,1.0,3,4500,5,5,97,2016,6,2
34738,low,40.7695,-73.9603,1.0,2,3650,3,3,136,2016,6,26
34740,low,40.8922,-73.9114,1.0,1,2095,1,7,32,2016,6,11
34741,low,40.7137,-73.9904,1.0,0,2550,7,4,84,2016,6,8
34742,medium,40.7476,-73.9732,1.0,1,4265,28,3,9,2016,6,11
34744,low,40.753,-73.9958,1.0,1,3150,0,8,1,2016,6,21
34751,low,40.7084,-74.0151,1.0,3,3850,4,10,203,2016,6,29
34752,low,40.7752,-73.9548,1.0,1,2150,3,3,81,2016,6,11
34756,low,40.7671,-73.9529,1.0,1,2700,4,4,41,2016,6,18
34759,low,40.7635,-73.9848,1.0,1,3195,5,5,97,2016,6,25
3476,low,40.7797,-73.9827,1.0,0,2799,5,6,91,2016,6,29
34762,medium,40.6715,-73.9262,1.0,2,1900,10,3,77,2016,6,2
34763,low,40.7279,-73.9794,2.0,3,5495,10,4,75,2016,6,7
34768,low,40.7739,-73.947,1.0,0,1900,2,3,95,2016,6,23
34769,low,40.7643,-73.9841,2.0,3,5895,7,12,30,2016,6,24
34770,medium,40.7186,-73.9621,1.0,1,2600,5,4,28,2016,6,17
34773,medium,40.7305,-73.8591,1.0,1,1975,5,4,56,2016,6,11
34779,medium,40.7626,-73.9942,1.0,1,3600,5,13,64,2016,6,16
34780,low,40.7793,-73.9532,2.0,3,5500,7,3,96,2016,6,4
34781,low,40.7298,-74.0005,1.0,1,3100,2,2,92,2016,6,21
34783,medium,40.7758,-73.9506,1.0,2,3600,5,6,136,2016,6,3
34786,low,40.7027,-73.9199,1.0,3,3100,6,3,125,2016,6,24
34789,low,40.7489,-73.9765,2.0,3,5400,6,5,147,2016,6,9
3479,low,40.7813,-73.9785,1.0,1,4600,6,4,72,2016,6,22
34790,low,40.7206,-73.9866,1.0,1,2495,3,3,41,2016,6,29
34791,low,40.7383,-74.0019,1.0,0,2750,6,5,48,2016,6,23
34792,high,40.7878,-73.9763,1.0,1,2700,4,4,149,2016,6,5
34793,medium,40.8015,-73.9627,1.0,2,3000,8,6,84,2016,6,15
34794,low,40.6878,-73.9655,1.0,1,3800,9,6,126,2016,6,8
34796,low,40.7643,-73.9905,1.0,1,2695,3,3,47,2016,6,23
34797,low,40.7826,-73.9509,1.0,1,4075,0,2,1,2016,6,2
348,medium,40.6981,-73.8987,1.0,2,1700,15,0,13,2016,6,15
3480,high,40.7298,-73.9828,2.0,4,7000,5,6,116,2016,6,1
34802,high,40.7633,-73.9575,1.0,0,1775,4,1,67,2016,6,21
34804,low,40.7111,-74.0055,2.0,2,6200,7,12,189,2016,6,22
34805,low,40.7959,-73.9742,2.0,2,4650,5,3,50,2016,6,16
34806,low,40.7862,-73.9769,1.0,0,1974,3,4,54,2016,6,7
34807,medium,40.7959,-73.9742,1.0,2,3250,8,7,181,2016,6,29
34811,low,40.7067,-74.0072,1.0,2,3100,4,7,123,2016,6,3
34812,low,40.7984,-73.9632,1.0,0,1895,5,2,82,2016,6,13
34813,low,40.7287,-73.981,1.0,2,3599,4,3,90,2016,6,1
34819,medium,40.7418,-73.9964,1.0,1,2600,4,0,63,2016,6,24
34821,low,40.7479,-73.9746,1.0,1,3895,0,5,1,2016,6,1
34822,low,40.7372,-73.9981,1.0,1,3690,5,6,100,2016,6,1
34826,low,40.7068,-74.0083,1.0,0,3300,5,4,161,2016,6,20
34827,low,40.7635,-73.9832,1.0,0,2295,6,3,98,2016,6,27
34828,high,40.7258,-73.9873,1.0,1,1700,7,2,72,2016,6,25
3483,low,40.7637,-73.9938,1.0,1,3100,2,5,152,2016,6,12
34833,low,40.7656,-73.9885,1.0,0,3000,4,10,100,2016,6,10
34835,low,40.6982,-73.9121,1.0,3,2995,9,6,196,2016,6,23
34836,low,40.7699,-73.9596,2.0,3,4500,5,3,37,2016,6,20
34837,low,40.761,-73.999,1.0,1,3350,7,10,93,2016,6,21
34848,low,40.7157,-74.0055,2.0,5,8000,7,1,174,2016,6,27
34849,low,40.7328,-73.9903,2.0,2,5450,4,3,63,2016,6,2
3485,low,40.7228,-73.9846,1.0,3,5299,5,2,101,2016,6,9
34853,medium,40.7306,-73.995,1.0,0,2495,3,4,24,2016,6,24
34855,low,40.8574,-73.9331,1.0,1,2150,9,12,115,2016,6,24
34858,low,40.7444,-73.9754,2.0,2,5900,13,7,170,2016,6,21
34861,low,40.7219,-73.9888,1.0,0,1965,2,3,47,2016,6,7
34866,low,40.6808,-73.9374,1.0,2,2090,10,7,268,2016,6,22
34867,low,40.693,-73.972,1.5,3,3595,1,6,4,2016,6,22
3487,low,40.8034,-73.9545,2.0,3,4000,0,1,9,2016,6,12
34874,low,40.7286,-73.9487,1.0,2,2900,8,1,152,2016,6,28
34875,low,40.7331,-73.991,1.0,0,5954,3,1,78,2016,6,12
34879,medium,40.7405,-73.9996,1.0,1,3350,4,6,69,2016,6,6
34883,low,40.7634,-73.9638,1.0,1,3950,3,6,69,2016,6,8
34887,high,40.7595,-73.989,1.0,1,2457,5,7,70,2016,6,10
34888,low,40.7868,-73.9736,1.0,1,2795,5,6,20,2016,6,29
34892,low,40.7783,-73.9837,1.0,1,3420,5,2,201,2016,6,15
34893,low,40.7341,-73.9896,1.0,1,3700,8,8,133,2016,6,28
3490,low,40.7745,-73.9897,1.0,1,3995,6,6,191,2016,6,12
34902,medium,40.7733,-73.9902,1.0,0,2580,3,10,91,2016,6,13
34904,low,40.7116,-73.8741,1.0,2,2000,7,0,9,2016,6,21
34906,low,40.7197,-73.996,1.0,0,2000,5,2,41,2016,6,23
34907,medium,40.7645,-73.984,1.0,2,3250,7,11,126,2016,6,21
34909,low,40.77,-73.9517,1.0,2,2895,4,3,16,2016,6,10
3491,low,40.7933,-73.9675,2.0,2,6030,7,10,148,2016,6,29
34911,low,40.7658,-73.9781,1.0,1,3700,5,9,114,2016,6,11
34912,low,40.7658,-73.963,1.0,0,1775,3,0,7,2016,6,21
34913,low,40.7254,-73.9879,1.0,0,2350,0,3,10,2016,6,2
34914,medium,40.7156,-73.954,1.0,3,3200,4,5,62,2016,6,29
34915,high,40.7768,-73.9079,1.0,1,1750,8,6,106,2016,6,17
34918,high,40.7454,-73.979,1.0,0,1950,4,1,4,2016,6,1
3492,low,40.7489,-73.9765,1.0,1,3350,3,10,67,2016,6,21
34920,low,40.7174,-73.9617,1.0,2,4600,5,2,50,2016,6,11
34921,medium,40.6931,-73.9338,1.0,2,2400,5,2,30,2016,6,13
34924,medium,40.7902,-73.9678,1.0,2,4300,10,13,75,2016,6,28
34928,medium,40.6655,-73.9881,1.0,3,3200,8,4,24,2016,6,4
34931,low,40.7518,-73.9726,1.0,2,3960,11,12,90,2016,6,27
34934,low,40.825,-73.9509,1.0,2,1900,9,14,99,2016,6,16
34939,low,40.7334,-74.0047,1.0,1,5400,8,7,73,2016,6,6
34942,low,40.7606,-73.9963,1.0,1,3375,6,8,88,2016,6,11
34943,low,40.7656,-73.9668,1.0,0,2600,1,1,39,2016,6,10
34944,low,40.7318,-73.9875,1.0,0,2895,1,7,82,2016,6,23
34945,low,40.7868,-73.9504,2.0,3,9500,1,8,95,2016,6,17
34948,medium,40.7243,-73.9784,2.0,4,5995,6,4,56,2016,6,11
34949,low,40.7604,-73.987,1.0,1,3995,2,9,113,2016,6,1
34954,low,40.8373,-73.9466,1.0,2,2600,10,6,29,2016,6,13
34955,low,40.7681,-73.9524,2.0,2,6700,6,13,195,2016,6,12
34956,medium,40.7247,-73.9935,1.0,2,3600,6,8,132,2016,6,5
34957,low,40.8317,-73.9408,1.0,3,2500,5,5,148,2016,6,12
34959,low,40.7391,-73.989,1.0,1,3250,8,2,60,2016,6,9
3496,low,40.7461,-73.9757,1.0,0,2750,3,7,162,2016,6,1
34961,medium,40.7467,-73.9778,1.0,2,3400,3,10,99,2016,6,6
34962,low,40.834,-73.9399,1.0,3,3100,10,7,24,2016,6,15
34971,low,40.7185,-73.8367,1.5,1,2700,18,1,64,2016,6,12
34973,low,40.8449,-73.9391,1.0,2,1900,10,14,99,2016,6,22
34974,medium,40.7671,-73.9529,1.0,2,2650,4,5,155,2016,6,17
34975,low,40.7714,-73.9929,2.0,2,5788,5,18,131,2016,6,8
34976,high,40.7118,-73.8258,1.0,0,1350,3,4,91,2016,6,12
34978,medium,40.7486,-73.9903,2.0,3,6750,7,12,163,2016,6,28
34981,medium,40.7121,-74.0086,2.0,2,4825,5,9,153,2016,6,22
34982,low,40.773,-73.9558,1.0,2,3150,5,3,81,2016,6,13
34984,medium,40.7056,-74.0162,1.0,3,3250,4,11,187,2016,6,29
34987,medium,40.8671,-73.9278,1.0,3,2750,7,1,45,2016,6,26
34988,low,40.7476,-73.9742,1.0,1,2300,6,1,71,2016,6,15
34989,low,40.8021,-73.9669,1.0,3,3495,8,0,38,2016,6,3
34991,low,40.7407,-73.9822,1.0,1,3400,11,2,99,2016,6,23
34993,medium,40.8305,-73.9488,1.0,1,1800,5,4,48,2016,6,17
35001,medium,40.7366,-73.9793,1.0,2,3300,5,5,117,2016,6,7
35003,low,40.7894,-73.9751,1.0,1,2300,4,1,68,2016,6,16
35005,low,40.7436,-73.9919,1.0,1,4775,12,4,22,2016,6,16
35006,low,40.6438,-74.0049,1.0,2,2000,9,2,24,2016,6,10
35008,low,40.7481,-73.9748,2.0,4,6350,3,8,159,2016,6,29
35011,low,40.7549,-73.9689,2.0,4,6600,7,8,91,2016,6,29
35012,high,40.7591,-73.9917,2.0,2,4000,6,4,5,2016,6,22
35015,medium,40.7487,-73.9425,1.0,1,3140,10,18,189,2016,6,8
35019,low,40.7459,-73.9564,1.0,1,3450,4,17,164,2016,6,21
35022,low,40.7802,-73.9565,2.0,3,14000,9,6,93,2016,6,20
35023,low,40.7362,-74.0043,1.0,0,2300,0,2,92,2016,6,10
35024,low,40.7454,-73.9776,2.0,2,5300,8,12,130,2016,6,23
35025,low,40.724,-73.9947,1.0,1,3350,0,0,1,2016,6,2
35026,low,40.7491,-73.9789,1.0,1,3500,2,5,84,2016,6,21
35032,low,40.8462,-73.94,1.0,1,2350,5,3,39,2016,6,22
35033,low,40.8136,-73.9603,1.0,1,1795,0,3,60,2016,6,13
35035,low,40.7909,-73.9773,1.0,1,2975,5,2,45,2016,6,21
35036,low,40.7065,-74.0077,2.0,3,5900,2,14,134,2016,6,16
35038,low,40.7228,-73.9945,1.0,2,4695,6,6,87,2016,6,17
35041,low,40.7224,-73.9856,1.0,1,2200,10,0,103,2016,6,28
35042,high,40.7818,-73.9528,2.0,3,4000,5,5,119,2016,6,3
35045,low,40.7321,-74.0048,1.0,1,3695,5,3,53,2016,6,16
35046,medium,40.8103,-73.9595,1.0,0,1850,4,0,43,2016,6,28
35048,low,40.7923,-73.9724,1.0,2,4000,0,4,2,2016,6,17
35049,medium,40.765,-73.994,1.0,2,2250,2,1,50,2016,6,6
35051,high,40.726,-73.9784,1.0,1,2895,5,7,175,2016,6,13
35052,low,40.7886,-73.9687,2.0,2,6500,5,4,170,2016,6,2
35053,low,40.7081,-74.0065,5.5,5,16500,6,12,237,2016,6,16
35055,low,40.767,-73.9831,1.0,0,2795,7,5,215,2016,6,23
35057,low,40.732,-74.0019,1.0,0,2675,2,1,62,2016,6,14
35067,low,40.7492,-73.9789,1.0,0,2350,5,7,55,2016,6,15
35069,low,40.7708,-73.9495,1.0,2,2750,8,1,73,2016,6,20
35070,low,40.7527,-73.9027,1.0,1,2200,0,0,1,2016,6,18
35071,low,40.7446,-73.974,1.0,0,2295,4,1,80,2016,6,25
35074,low,40.737,-73.9803,1.0,0,2650,0,1,14,2016,6,22
35075,medium,40.7724,-73.9328,1.0,1,1900,8,1,56,2016,6,21
35078,medium,40.7932,-73.9699,1.0,1,1995,8,0,56,2016,6,26
35080,low,40.7601,-73.9939,1.0,0,1900,3,4,69,2016,6,21
35085,low,40.7163,-74.0042,2.0,2,5295,7,5,9,2016,6,10
35086,low,40.716,-73.9573,1.0,4,4200,6,1,48,2016,6,22
35087,low,40.7441,-73.9964,1.0,0,2400,8,6,41,2016,6,6
35088,low,40.7573,-73.968,1.0,0,2090,5,1,55,2016,6,26
3509,low,40.7425,-73.9789,1.0,2,3395,7,3,45,2016,6,8
35093,low,40.7739,-73.9529,4.0,5,8500,15,7,62,2016,6,3
35094,medium,40.708,-74.0149,1.0,1,2390,5,8,144,2016,6,29
35098,medium,40.7516,-73.9394,2.0,2,3950,10,10,216,2016,6,1
351,medium,40.7113,-73.9833,1.0,2,3100,6,10,240,2016,6,8
3510,low,40.763,-73.9579,1.0,2,2850,5,1,79,2016,6,2
35101,low,40.8028,-73.9648,1.0,2,3200,4,3,82,2016,6,17
35102,medium,40.8465,-73.9349,1.0,1,1450,1,0,9,2016,6,9
35106,low,40.7406,-73.9801,1.0,1,3095,4,3,66,2016,6,24
35107,low,40.7643,-73.9601,1.0,2,2740,3,0,17,2016,6,23
35108,medium,40.7218,-73.8426,1.0,1,1850,0,1,9,2016,6,12
3511,low,40.7626,-73.9619,1.0,0,2450,3,7,54,2016,6,1
35115,low,40.7209,-73.8381,1.0,1,2300,2,0,38,2016,6,12
35117,medium,40.7446,-73.974,1.0,2,3295,6,7,83,2016,6,14
35118,medium,40.7587,-73.9907,1.0,3,3000,4,2,28,2016,6,12
35119,medium,40.7574,-73.9681,1.0,2,3595,4,5,37,2016,6,15
3512,low,40.735,-74.001,1.0,0,2750,4,1,39,2016,6,21
35120,low,40.7601,-73.9901,1.0,0,2095,3,7,80,2016,6,18
35122,medium,40.6907,-73.9216,1.0,3,2841,8,5,87,2016,6,16
35125,low,40.7072,-74.0124,1.0,1,3400,4,10,148,2016,6,16
35127,low,40.7037,-73.9894,1.0,2,5055,5,3,88,2016,6,1
35129,low,40.7447,-73.9782,1.5,2,3900,3,4,81,2016,6,4
35131,low,40.7862,-73.9769,1.0,0,2195,4,5,22,2016,6,21
35132,low,40.8047,-73.9568,2.0,5,6000,7,5,99,2016,6,16
35134,high,40.7939,-73.9418,1.0,0,1400,4,1,115,2016,6,25
35138,low,40.7301,-73.9942,1.0,0,2340,4,6,58,2016,6,13
35140,high,40.7307,-73.9827,1.0,0,1799,3,1,78,2016,6,6
35143,low,40.7053,-74.0161,1.0,0,2500,0,5,2,2016,6,3
35145,low,40.6759,-73.9513,1.0,2,2325,4,4,117,2016,6,17
35147,low,40.7514,-73.9862,1.0,2,3250,6,13,121,2016,6,28
35151,low,40.7689,-73.9869,1.0,1,3200,7,10,50,2016,6,2
35152,low,40.7468,-73.9903,3.0,3,18000,10,11,134,2016,6,8
35154,medium,40.773,-73.9478,1.0,3,3495,6,5,119,2016,6,21
35159,low,40.7343,-73.982,2.0,3,5495,8,5,126,2016,6,17
3516,low,40.7471,-73.9723,2.0,3,5100,5,5,126,2016,6,2
35160,low,40.772,-73.9545,1.0,1,2650,4,4,41,2016,6,25
35161,high,40.7686,-73.9886,1.0,3,3150,4,3,97,2016,6,9
35164,low,40.7663,-73.9559,1.0,1,2000,7,3,60,2016,6,27
35166,high,40.715,-73.9559,1.0,2,2495,4,0,27,2016,6,2
35169,low,40.7644,-73.9905,1.0,3,4495,5,7,107,2016,6,17
35170,low,40.7612,-73.9213,1.0,2,2600,1,1,90,2016,6,11
35174,low,40.7723,-73.948,1.0,1,2400,5,3,63,2016,6,29
35175,medium,40.7681,-73.9524,2.0,2,6550,7,13,269,2016,6,4
35178,low,40.7447,-73.9741,1.0,2,3495,5,5,107,2016,6,2
35179,medium,40.6737,-73.9559,1.0,3,3600,4,3,71,2016,6,17
3518,medium,40.7634,-73.9579,1.0,1,2795,5,5,157,2016,6,2
35180,low,40.7388,-74.0084,1.0,0,4450,0,3,37,2016,6,4
35182,low,40.733,-73.9857,1.0,2,5895,4,4,69,2016,6,20
35186,low,40.7775,-73.9536,1.0,1,2500,8,1,109,2016,6,24
35187,low,40.8014,-73.9427,2.0,2,2700,6,1,42,2016,6,23
35191,low,40.7635,-73.9848,1.0,1,3195,0,2,1,2016,6,22
35193,low,40.7056,-74.0162,1.0,0,2500,5,11,157,2016,6,16
35194,medium,40.8015,-73.9668,1.0,2,3600,5,5,95,2016,6,9
35195,low,40.7678,-73.9915,1.0,1,3797,2,6,9,2016,6,4
35200,low,40.7829,-73.9731,2.0,2,11750,6,4,78,2016,6,29
35202,medium,40.708,-74.0149,1.0,0,2500,5,13,148,2016,6,8
35203,low,40.7565,-73.969,1.0,0,2350,4,1,72,2016,6,5
35204,low,40.7251,-73.9518,1.0,1,2150,3,0,58,2016,6,25
35209,low,40.7254,-73.9879,1.0,0,2499,3,0,49,2016,6,7
35216,low,40.7721,-73.9861,1.0,1,5095,2,1,130,2016,6,25
35217,low,40.7597,-73.9169,1.0,2,2650,6,2,94,2016,6,14
35219,low,40.7439,-73.9979,1.0,0,2450,4,1,84,2016,6,24
3522,low,40.7745,-73.9531,3.0,3,7800,6,4,34,2016,6,11
35221,low,40.7572,-73.9649,1.0,2,3750,6,0,9,2016,6,11
35222,low,40.6954,-73.9317,1.0,2,2550,5,3,117,2016,6,20
35224,low,40.7652,-73.992,1.5,4,5400,8,6,153,2016,6,22
35227,low,40.7975,-73.9499,1.0,3,3750,6,5,93,2016,6,14
35229,low,40.7716,-73.9506,1.0,1,3600,4,8,45,2016,6,12
3523,low,40.7557,-73.9238,1.0,1,1795,4,0,33,2016,6,3
35237,low,40.75,-73.9817,1.0,2,4500,0,0,19,2016,6,12
35239,low,40.78,-73.9475,1.5,3,4500,6,12,104,2016,6,21
35245,medium,40.7401,-73.9793,1.0,2,3100,4,6,117,2016,6,1
35246,low,40.786,-73.9703,3.5,3,14995,7,6,106,2016,6,28
35249,low,40.7645,-73.984,2.0,3,5500,7,11,173,2016,6,24
35253,low,40.763,-73.9577,1.0,2,2745,3,1,59,2016,6,27
35255,low,40.7548,-73.9949,1.0,2,3250,11,0,44,2016,6,12
35259,high,40.7627,-73.9905,1.0,2,2400,4,2,70,2016,6,24
3526,low,40.7478,-74.0008,1.0,0,2525,3,0,74,2016,6,12
35262,low,40.7993,-73.9688,1.0,2,3800,6,1,49,2016,6,25
35263,low,40.7516,-73.9717,1.0,0,2995,8,5,108,2016,6,8
35264,high,40.8345,-73.9416,1.0,2,1595,5,9,153,2016,6,7
35267,low,40.7801,-73.9524,1.0,1,2100,1,1,117,2016,6,2
35272,low,40.8034,-73.9662,1.0,2,3350,0,1,9,2016,6,12
35275,medium,40.7073,-74.0175,1.0,1,3080,7,13,172,2016,6,1
35276,low,40.755,-73.9681,3.0,2,13995,5,2,9,2016,6,12
35278,low,40.7636,-73.9642,1.0,0,1995,3,0,97,2016,6,5
35280,medium,40.7792,-73.9763,1.0,1,2875,10,5,117,2016,6,11
35281,low,40.7437,-73.9851,1.0,1,6010,8,3,68,2016,6,12
35283,low,40.7075,-74.0113,1.0,3,3850,9,9,46,2016,6,10
35286,low,40.7631,-73.9632,1.0,1,3295,9,5,75,2016,6,12
35288,medium,40.7456,-73.9797,1.0,2,2850,6,5,88,2016,6,5
3529,low,40.7074,-74.0122,1.0,1,2675,5,8,149,2016,6,29
35292,low,40.7223,-73.9966,1.0,2,4350,5,3,150,2016,6,4
35294,low,40.7878,-73.9799,1.0,1,2595,3,3,80,2016,6,18
35296,low,40.7518,-73.9726,1.0,1,3987,4,4,57,2016,6,4
35303,low,40.8548,-73.9288,2.0,5,3650,5,11,188,2016,6,5
35310,medium,40.7777,-73.9498,1.0,0,1800,5,2,50,2016,6,28
35312,medium,40.8,-73.9424,1.0,1,1600,0,2,31,2016,6,20
35315,low,40.7944,-73.9351,1.0,0,1500,4,6,70,2016,6,13
35316,low,40.7394,-74.0012,1.0,0,2695,22,2,38,2016,6,12
35317,low,40.7605,-73.9678,1.0,3,4000,7,4,58,2016,6,11
35319,low,40.732,-74.0019,1.0,0,2795,3,3,128,2016,6,21
35322,medium,40.7471,-73.9416,2.0,3,3600,6,14,169,2016,6,25
35324,low,40.7658,-73.9826,2.0,2,5875,7,9,105,2016,6,8
35325,low,40.7681,-73.9563,1.0,2,4195,0,1,2,2016,6,3
35333,low,40.7067,-74.0072,1.0,1,2750,4,8,176,2016,6,24
35336,medium,40.7288,-73.9803,1.0,1,2300,6,2,58,2016,6,14
35337,medium,40.796,-73.9742,1.0,2,3200,8,8,158,2016,6,28
35338,low,40.761,-73.999,1.0,0,2550,5,11,298,2016,6,1
35339,medium,40.6833,-73.9645,1.0,3,3349,5,6,57,2016,6,25
3534,low,40.7064,-74.0157,1.0,1,3595,6,8,114,2016,6,10
35344,low,40.7047,-74.0076,1.0,3,5089,8,11,88,2016,6,10
35349,low,40.7579,-73.9653,2.5,4,10000,9,10,90,2016,6,21
35350,medium,40.7197,-73.9883,1.0,1,2195,4,1,94,2016,6,24
35353,low,40.7761,-73.9522,1.0,2,2850,4,0,85,2016,6,13
35354,low,40.7343,-73.9759,1.0,1,3774,22,2,9,2016,6,6
35360,medium,40.7937,-73.9761,2.0,2,4000,7,7,99,2016,6,25
35364,low,40.7472,-73.956,1.0,0,2530,9,4,36,2016,6,15
35365,low,40.7798,-73.9751,1.0,1,3595,0,2,1,2016,6,3
35367,low,40.8673,-73.9206,1.0,1,1645,4,1,130,2016,6,17
35368,low,40.769,-73.9597,3.5,5,15000,6,7,100,2016,6,29
35370,low,40.773,-73.9558,1.0,1,2350,4,3,79,2016,6,23
35372,low,40.7712,-73.9514,1.0,0,2200,4,6,114,2016,6,11
35373,low,40.7061,-74.0111,2.0,3,5500,8,13,171,2016,6,14
35374,low,40.7997,-73.9629,1.0,0,1897,3,3,83,2016,6,12
35376,low,40.748,-73.981,3.0,3,9500,8,7,108,2016,6,17
35377,low,40.776,-73.9839,1.0,0,3420,25,3,166,2016,6,12
35378,low,40.7401,-73.9887,1.0,4,5795,6,7,52,2016,6,28
35382,low,40.7411,-73.9823,1.0,2,3700,4,5,45,2016,6,16
35383,low,40.7863,-73.971,1.0,0,2195,4,9,47,2016,6,22
35386,low,40.6996,-73.9185,1.0,2,2400,10,3,23,2016,6,21
35389,low,40.7315,-73.9865,1.0,3,5100,7,2,51,2016,6,10
35391,medium,40.7598,-73.9925,1.0,3,3975,6,3,74,2016,6,2
35393,low,40.7306,-74.0022,1.0,2,4195,5,0,65,2016,6,29
35394,medium,40.6853,-74.0013,1.0,2,3000,18,6,193,2016,6,20
35395,medium,40.7844,-73.9497,1.0,1,3105,4,9,89,2016,6,26
35396,low,40.7436,-73.9727,2.0,3,5000,10,13,138,2016,6,21
35401,low,40.7128,-74.0059,1.0,2,3750,11,1,60,2016,6,14
35402,medium,40.708,-74.0149,1.0,2,3950,9,7,84,2016,6,16
35403,low,40.7397,-73.9817,1.0,1,3395,2,6,110,2016,6,22
35408,low,40.7978,-73.9689,1.0,2,3250,4,8,72,2016,6,13
3541,low,40.7444,-73.9754,1.0,2,4000,10,0,37,2016,6,24
35411,low,40.7098,-74.0091,2.0,5,9000,7,1,65,2016,6,11
35418,low,40.7678,-73.9916,2.0,3,6875,8,9,78,2016,6,14
35424,low,40.7105,-73.8462,2.0,3,3100,14,0,58,2016,6,12
35428,low,40.6888,-73.9585,1.0,2,2300,7,1,66,2016,6,14
35432,medium,40.6943,-73.9408,2.0,3,3200,5,4,97,2016,6,16
35435,low,40.7087,-74.0134,1.0,0,2350,4,9,201,2016,6,4
35436,low,40.7306,-74.0022,1.0,3,5295,7,4,104,2016,6,20
35440,low,40.7386,-73.9818,1.0,1,2995,20,4,90,2016,6,28
35442,medium,40.7798,-73.9503,1.0,0,2300,4,5,51,2016,6,9
35445,low,40.7939,-73.9695,1.0,1,3695,0,3,87,2016,6,21
35448,low,40.8006,-73.9517,1.0,2,2500,8,6,83,2016,6,27
3545,medium,40.7176,-73.9975,1.0,2,2750,1,2,9,2016,6,11
35451,low,40.7502,-73.9778,1.0,2,3500,5,5,104,2016,6,24
35453,low,40.7319,-73.9528,1.0,1,2399,4,1,121,2016,6,24
35457,high,40.708,-74.0149,1.0,2,2825,3,8,112,2016,6,21
35462,medium,40.7633,-73.9849,2.0,2,4955,5,6,171,2016,6,9
35466,low,40.733,-73.9857,1.0,2,5895,9,1,101,2016,6,8
3547,low,40.7307,-73.9828,1.0,3,4685,6,3,64,2016,6,10
35470,low,40.7726,-73.9534,4.0,5,16000,11,11,148,2016,6,28
35471,low,40.7704,-73.9566,1.0,0,2795,7,10,132,2016,6,4
35472,low,40.7635,-73.9848,1.0,1,3095,3,5,79,2016,6,18
35475,medium,40.7694,-73.9261,1.0,3,3400,5,9,130,2016,6,29
35476,medium,40.7802,-73.9444,1.0,1,3295,5,8,113,2016,6,22
35478,low,40.7604,-73.9617,1.0,0,2500,2,1,9,2016,6,12
35479,low,40.7609,-73.9891,1.0,1,2495,3,1,126,2016,6,8
35481,low,40.7803,-73.9491,1.0,1,2150,3,0,25,2016,6,3
35483,low,40.871,-73.9188,1.0,2,2050,3,1,143,2016,6,7
35484,medium,40.7655,-73.9217,1.0,1,1825,4,2,47,2016,6,2
35487,low,40.7961,-73.9685,1.0,1,3600,5,5,63,2016,6,22
35488,low,40.7382,-73.9965,1.0,1,5495,0,1,9,2016,6,24
35490,medium,40.8007,-73.9609,1.0,3,2800,5,1,46,2016,6,3
35493,low,40.7437,-73.9585,1.0,1,3287,0,4,9,2016,6,9
35494,low,40.7141,-74.0096,1.0,3,5200,8,7,229,2016,6,16
35497,low,40.7188,-73.987,1.0,2,3700,4,5,64,2016,6,24
355,medium,40.773,-73.9478,1.0,3,3400,7,4,76,2016,6,27
35505,low,40.7376,-73.976,1.0,2,3400,4,11,63,2016,6,28
